season,week,celebrity_name,week_total_score,is_eliminated,elimination_prob,predicted_fan_vote_score
28,week5,Karamo Brown,21.0,0,0.017851539316054675,98.21484606839454
28,week6,Karamo Brown,25.0,0,0.022538688233513078,97.74613117664869
28,week7,Karamo Brown,24.5,1,0.2967863407185341,70.32136592814659
28,week1,Kate Flannery,15.0,1,0.8212319602445518,17.87680397554482
28,week2,Kate Flannery,21.0,0,0.16461369489335487,83.53863051066452
28,week3,Kate Flannery,24.0,0,0.05734473300474569,94.26552669952542
28,week4,Kate Flannery,26.0,0,0.0046518795084989455,99.5348120491501
28,week5,Kate Flannery,24.0,0,0.022040844808893886,97.79591551911061
28,week6,Kate Flannery,27.0,0,0.06749412663737431,93.25058733626257
28,week7,Kate Flannery,24.0,0,0.19909700887482437,80.09029911251756
28,week8,Kate Flannery,25.9998,1,0.07046614151584228,92.95338584841576
28,week1,Kel Mitchell,16.0,0,0.9297295932997306,7.02704067002694
28,week10,Kel Mitchell,28.5,0,9.919870049915983e-05,99.99008012995009
28,week11,Kel Mitchell,29.5,0,0.0006663435059085254,99.93336564940914
28,week2,Kel Mitchell,20.0,0,0.0767261577728663,92.32738422271338
28,week3,Kel Mitchell,20.0,0,0.0028229550977395454,99.71770449022604
28,week4,Kel Mitchell,32.0,0,0.008413899065435231,99.15861009345647
28,week5,Kel Mitchell,26.0,0,0.0015061512363592324,99.84938487636408
28,week6,Kel Mitchell,26.0,0,0.0312803524066367,96.87196475933632
28,week7,Kel Mitchell,25.5,0,0.05360654029422659,94.63934597057734
28,week8,Kel Mitchell,29.9998,0,0.045698671847247276,95.43013281527527
28,week9,Kel Mitchell,37.0,0,0.3347271147929115,66.52728852070885
28,week1,Lamar Odom,11.0,1,0.935816251689814,6.418374831018603
28,week2,Lamar Odom,12.0,0,0.43325514406151433,56.674485593848566
28,week3,Lamar Odom,12.0,0,0.49147654139179997,50.85234586082
28,week4,Lamar Odom,20.0,1,0.28935100706867656,71.06489929313234
28,week1,Lauren Alaina,19.0,0,0.4006784040807017,59.93215959192983
28,week10,Lauren Alaina,27.0,0,0.0004549213165861989,99.95450786834138
28,week11,Lauren Alaina,28.5,0,0.0013696074710328706,99.86303925289671
28,week2,Lauren Alaina,19.0,0,0.00170853143568293,99.8291468564317
28,week3,Lauren Alaina,20.0,0,0.004572193947810553,99.54278060521895
28,week4,Lauren Alaina,32.0,0,0.0011803586225022289,99.88196413774978
28,week5,Lauren Alaina,23.0,0,0.009283368656430943,99.0716631343569
28,week6,Lauren Alaina,26.0,0,0.002166322971100765,99.78336770288992
28,week7,Lauren Alaina,27.0,0,0.005951649742564304,99.40483502574357
28,week8,Lauren Alaina,24.0,0,0.0018131269598442095,99.81868730401557
28,week9,Lauren Alaina,35.0,0,0.37039576216835063,62.960423783164934
28,week1,Mary Wilson,17.0,1,0.9458875449770828,5.411245502291717
28,week2,Mary Wilson,15.0,1,0.2320501692839537,76.79498307160463
28,week1,Ray Lewis,15.0,1,0.8155606088944344,18.443939110556563
28,week2,Ray Lewis,15.0,1,0.5978183432263962,40.21816567736038
28,week1,Sailor Brinkley-Cook,18.0,1,0.978863845040433,2.1136154959567
28,week2,Sailor Brinkley-Cook,18.0,0,0.850014058953779,14.998594104622098
28,week3,Sailor Brinkley-Cook,23.0,0,0.08291625462982244,91.70837453701776
28,week4,Sailor Brinkley-Cook,31.0,0,0.5688310142695894,43.11689857304106
28,week5,Sailor Brinkley-Cook,24.0,0,0.33387388017649344,66.61261198235066
28,week6,Sailor Brinkley-Cook,27.0,1,0.616807620648945,38.3192379351055
28,week1,Sean Spicer,12.0,1,0.9261285230307862,7.387147696921382
28,week2,Sean Spicer,16.0,0,0.3442941329781323,65.57058670218677
28,week3,Sean Spicer,15.0,0,0.38940544914813263,61.059455085186734
28,week4,Sean Spicer,21.0,0,0.2593170938835114,74.06829061164886
28,week5,Sean Spicer,19.0,0,0.10369047173782887,89.63095282621711
28,week6,Sean Spicer,21.0,0,0.2055065194892162,79.44934805107839
28,week7,Sean Spicer,21.0,0,0.6030618973135601,39.69381026864399
28,week8,Sean Spicer,20.0,0,0.17069447663391255,82.93055233660874
28,week9,Sean Spicer,25.0,0,0.5371123978574683,46.288760214253166
29,week1,AJ McLean,18.0,1,0.9021224691647048,9.787753083529516
29,week2,AJ McLean,19.0,0,0.37481801285727134,62.51819871427286
29,week3,AJ McLean,21.0,0,0.020318788308816442,97.96812116911836
29,week4,AJ McLean,24.0,0,0.04641810198321805,95.3581898016782
29,week5,AJ McLean,24.0,0,0.185376773021527,81.4623226978473
29,week6,AJ McLean,27.0,0,0.12896649251712577,87.10335074828743
29,week7,AJ McLean,26.0,0,0.12984233697741213,87.0157663022588
29,week8,AJ McLean,27.0,0,0.06281332050455797,93.7186679495442
29,week9,AJ McLean,24.9998,0,0.24831256945518912,75.1687430544811
29,week1,Anne Heche,18.0,1,0.9330062804426543,6.699371955734568
29,week2,Anne Heche,18.0,0,0.5197799701195368,48.02200298804632
29,week3,Anne Heche,15.0,0,0.054891770508622165,94.51082294913779
29,week4,Anne Heche,21.0,1,0.19055915503253257,80.94408449674675
29,week1,Carole Baskin,11.0,1,0.8945513840656549,10.544861593434508
29,week2,Carole Baskin,16.0,0,0.6792224202458257,32.077757975417434
29,week3,Carole Baskin,12.0,1,0.17052426694544057,82.94757330545595
29,week1,Charles Oakley,12.0,1,0.9414120382576658,5.858796174233416
29,week2,Charles Oakley,15.0,1,0.7299640516286923,27.003594837130773
29,week1,Chrishell Stause,13.0,1,0.8705641720330296,12.94358279669704
29,week2,Chrishell Stause,18.0,0,0.37208601144991543,62.79139885500846
29,week3,Chrishell Stause,22.0,0,0.013278536215324273,98.67214637846757
29,week4,Chrishell Stause,22.0,0,0.2642054430875735,73.57945569124264
29,week5,Chrishell Stause,19.0,0,0.007100835835999679,99.28991641640003
29,week6,Chrishell Stause,24.0,0,0.10041427798929001,89.958572201071
29,week7,Chrishell Stause,26.0,0,0.08555930540054038,91.44406945994596
29,week8,Chrishell Stause,27.0,1,0.04033112935876354,95.96688706412364
29,week1,Jeannie Mai,18.0,1,0.8893022256488164,11.069777435118356
29,week2,Jeannie Mai,18.0,0,0.38437521678765635,61.56247832123436
29,week3,Jeannie Mai,22.0,0,0.007078594771556817,99.29214052284432
29,week4,Jeannie Mai,21.0,0,0.028365433369976472,97.16345666300235
29,week5,Jeannie Mai,24.0,0,0.16422445508313113,83.5775544916869
29,week6,Jeannie Mai,25.0,0,0.024035796011806148,97.59642039881939
29,week7,Jeannie Mai,25.0,1,0.09712408440974883,90.28759155902512
29,week1,Jesse Metcalfe,18.0,1,0.8893022256488164,11.069777435118356
29,week2,Jesse Metcalfe,20.0,0,0.04248741238289304,95.7512587617107
29,week3,Jesse Metcalfe,20.0,0,0.0034267703899296576,99.65732296100704
29,week4,Jesse Metcalfe,21.0,0,0.05457551091356482,94.54244890864352
29,week5,Jesse Metcalfe,19.0,1,0.007380241627559934,99.26197583724401
29,week1,Johnny Weir,18.0,0,0.9081920445508053,9.180795544919473
29,week10,Johnny Weir,28.5,1,0.009285638032191249,99.07143619678087
29,week2,Johnny Weir,18.0,0,0.395221987068199,60.4778012931801
29,week3,Johnny Weir,24.0,0,0.14673644247136905,85.3263557528631
29,week4,Johnny Weir,24.0,0,0.02523526645478734,97.47647335452126
29,week5,Johnny Weir,29.0,0,0.0013145033799888955,99.86854966200112
29,week6,Johnny Weir,22.0,0,0.019192295510845257,98.08077044891547
29,week7,Johnny Weir,27.0,0,0.006502778813908784,99.34972211860912
29,week8,Johnny Weir,30.0,0,0.00029708096011709365,99.9702919039883
29,week9,Johnny Weir,30.0,0,0.009906314259547024,99.0093685740453
29,week1,Justina Machado,21.0,0,0.8444846458319644,15.551535416803564
29,week10,Justina Machado,29.0,0,0.0020368038611020055,99.79631961388979
29,week11,Justina Machado,30.0,0,0.0007477541279164073,99.92522458720836
29,week2,Justina Machado,21.0,0,0.11523249853551576,88.47675014644842
29,week3,Justina Machado,19.0,0,0.012893980319806599,98.71060196801935
29,week4,Justina Machado,24.0,0,0.028342788001433077,97.16572119985669
29,week5,Justina Machado,24.0,0,0.030790085120322327,96.92099148796777
29,week6,Justina Machado,27.0,0,0.17917528568253793,82.0824714317462
29,week7,Justina Machado,26.0,0,0.004154955492327473,99.58450445076726
29,week8,Justina Machado,28.9998,0,0.006528058672371252,99.34719413276287
29,week9,Justina Machado,25.9998,0,0.07515372858677213,92.48462714132279
29,week1,Kaitlyn Bristowe,20.0,0,0.837801446045477,16.2198553954523
29,week10,Kaitlyn Bristowe,30.0,0,0.004964434754359997,99.50355652456399
29,week11,Kaitlyn Bristowe,30.0,0,0.00015451531975726017,99.98454846802427
29,week2,Kaitlyn Bristowe,22.0,0,0.040199075747295504,95.98009242527044
29,week3,Kaitlyn Bristowe,23.0,0,0.003092564675642905,99.6907435324357
29,week4,Kaitlyn Bristowe,25.0,0,0.02109154610356768,97.89084538964323
29,week5,Kaitlyn Bristowe,27.0,0,0.007612931572456032,99.2387068427544
29,week6,Kaitlyn Bristowe,27.0,0,0.023939731908972327,97.60602680910276
29,week7,Kaitlyn Bristowe,24.0,0,0.2678751706377137,73.21248293622862
29,week8,Kaitlyn Bristowe,28.0,0,0.050387840069845494,94.96121599301544
29,week9,Kaitlyn Bristowe,30.0,0,0.013233583856908582,98.67664161430915
29,week1,Monica Aldama,19.0,1,0.5799074689024745,42.00925310975256
29,week2,Monica Aldama,16.0,0,0.6411684448545153,35.88315551454847
29,week3,Monica Aldama,21.0,0,0.053638056079558724,94.63619439204413
29,week4,Monica Aldama,24.0,0,0.05417838191076439,94.58216180892356
29,week5,Monica Aldama,26.0,0,0.008200707627172522,99.17992923728275
29,week6,Monica Aldama,27.0,0,0.12653705150162622,87.34629484983738
29,week7,Monica Aldama,22.0,1,0.06379410051864912,93.62058994813509
29,week1,Nelly,16.0,0,0.7917879786859461,20.821202131405393
29,week10,Nelly,28.0,0,0.053587104568518236,94.64128954314818
29,week11,Nelly,28.5,0,0.0016013259784679599,99.8398674021532
29,week2,Nelly,18.0,0,0.09203838202878516,90.79616179712148
29,week3,Nelly,18.0,0,0.023318049424261415,97.66819505757385
29,week4,Nelly,21.0,0,0.028035274195597197,97.19647258044029
29,week5,Nelly,24.0,0,0.13833940173356837,86.16605982664316
29,week6,Nelly,24.0,0,0.08292895509583514,91.70710449041648
29,week7,Nelly,27.0,0,0.36243947854873765,63.75605214512623
29,week8,Nelly,24.0,0,0.15795867809751094,84.2041321902489
29,week9,Nelly,24.0,0,0.7812679124292997,21.873208757070028
29,week1,Nev Schulman,20.0,0,0.837801446045477,16.2198553954523
29,week10,Nev Schulman,30.0,0,0.004964434754359997,99.50355652456399
29,week11,Nev Schulman,30.0,0,0.00015451531975726017,99.98454846802427
29,week2,Nev Schulman,21.0,0,0.02619232075916889,97.38076792408312
29,week3,Nev Schulman,24.0,0,0.012324543071547771,98.76754569284523
29,week4,Nev Schulman,24.0,0,0.01841436802398667,98.15856319760134
29,week5,Nev Schulman,26.0,0,0.005072066162104263,99.49279338378958
29,week6,Nev Schulman,26.0,0,0.004799223396928306,99.52007766030717
29,week7,Nev Schulman,30.0,0,0.009638823314861395,99.03611766851385
29,week8,Nev Schulman,30.0,0,0.0003981605324892907,99.96018394675107
29,week9,Nev Schulman,28.9998,0,0.0022974105532532225,99.77025894467467
29,week1,Skai Jackson,21.0,0,0.6564544599040399,34.35455400959601
29,week10,Skai Jackson,28.5,1,0.003888575254990059,99.611142474501
29,week2,Skai Jackson,15.0,0,0.12349808359940795,87.6501916400592
29,week3,Skai Jackson,18.0,0,0.216030031200198,78.3969968799802
29,week4,Skai Jackson,28.0,0,0.09579143805108237,90.42085619489177
29,week5,Skai Jackson,24.0,0,0.1672248347839284,83.27751652160715
29,week6,Skai Jackson,18.0,0,0.06764276641510164,93.23572335848984
29,week7,Skai Jackson,27.0,0,0.1253199694616196,87.46800305383803
29,week8,Skai Jackson,26.9998,0,0.08702912511090415,91.2970874889096
29,week9,Skai Jackson,28.9998,0,0.002550826879260028,99.744917312074
29,week1,Veron Davis,17.0,1,0.7276628765559414,27.23371234440586
29,week2,Veron Davis,18.0,0,0.39811709992933203,60.188290007066804
29,week3,Veron Davis,22.0,0,0.014731944195015613,98.52680558049843
29,week4,Veron Davis,22.0,0,0.28518603444167234,71.48139655583276
29,week5,Veron Davis,21.0,0,0.0076098965411906345,99.23901034588094
29,week6,Veron Davis,21.0,1,0.026429702457202758,97.35702975427972
30,week1,Amanda Kloots,28.0,0,0.873349566944499,12.665043305550105
30,week10,Amanda Kloots,39.0,0,0.00021559362011105548,99.9784406379889
30,week2,Amanda Kloots,32.0,0,0.03718911652933038,96.28108834706697
30,week3,Amanda Kloots,24.0,0,0.12368558726038227,87.63144127396177
30,week4,Amanda Kloots,34.0,0,0.07536582219054279,92.46341778094572
30,week5,Amanda Kloots,39.0,0,0.027724854137905184,97.22751458620948
30,week6,Amanda Kloots,38.0,0,0.21050233003198826,78.94976699680117
30,week7,Amanda Kloots,34.0,0,0.006637334504643601,99.33626654953564
30,week8,Amanda Kloots,34.16666667,0,0.06681310733040836,93.31868926695917
30,week9,Amanda Kloots,39.5,0,0.026337450799276352,97.36625492007236
30,week1,Brian Austin Green,24.0,1,0.7425307302132769,25.746926978672313
30,week2,Brian Austin Green,23.0,0,0.3107598473119395,68.92401526880604
30,week3,Brian Austin Green,19.0,0,0.16927313274452357,83.07268672554764
30,week4,Brian Austin Green,26.0,1,0.13299951281222622,86.70004871877738
30,week1,Christine Chiu,25.0,1,0.9191636549474543,8.083634505254567
30,week2,Christine Chiu,24.0,0,0.18917020843137367,81.08297915686263
30,week3,Christine Chiu,21.0,1,0.21653524421811382,78.34647557818862
30,week1,Cody Rigsby,24.0,0,0.7382535206851927,26.17464793148073
30,week10,Cody Rigsby,38.0,0,0.0003113379806285034,99.96886620193715
30,week2,Cody Rigsby,24.0,0,0.01801950618046344,98.19804938195365
30,week3,Cody Rigsby,18.0,0,0.32501575153029855,67.49842484697015
30,week4,Cody Rigsby,29.0,0,0.00973427013693256,99.02657298630675
30,week5,Cody Rigsby,32.0,0,0.15961574274489077,84.03842572551092
30,week6,Cody Rigsby,36.0,0,0.10764790987324777,89.23520901267523
30,week7,Cody Rigsby,36.0,0,0.0352149532038867,96.47850467961133
30,week8,Cody Rigsby,38.0,0,0.8826713916280746,11.732860837192538
30,week9,Cody Rigsby,35.5,0,0.10492191853332944,89.50780814666706
30,week1,Iman Shumpert,21.0,0,0.745020013440284,25.4979986559716
30,week10,Iman Shumpert,40.0,0,0.0010488618677686548,99.89511381322313
30,week2,Iman Shumpert,25.0,0,0.008553245608282497,99.14467543917175
30,week3,Iman Shumpert,19.0,0,0.09005021453883014,90.99497854611698
30,week4,Iman Shumpert,31.5,0,0.0061208995433208275,99.38791004566792
30,week5,Iman Shumpert,28.0,0,0.06955506509164393,93.0444934908356
30,week6,Iman Shumpert,40.0,0,0.4231814245776822,57.68185754223178
30,week7,Iman Shumpert,34.0,0,0.014840698267152914,98.5159301732847
30,week8,Iman Shumpert,35.0,0,0.612668730806236,38.7331269193764
30,week9,Iman Shumpert,37.5,0,0.02164792819950195,97.8352071800498
30,week1,Jimmie Allen,22.0,1,0.9063996612292649,9.360033877073516
30,week2,Jimmie Allen,27.0,0,0.047171942423755775,95.28280575762442
30,week3,Jimmie Allen,20.0,0,0.1028569537901539,89.7143046209846
30,week4,Jimmie Allen,32.5,0,0.8031223638778496,19.687763612215036
30,week5,Jimmie Allen,34.0,0,0.013103624387401102,98.68963756125989
30,week6,Jimmie Allen,38.0,0,0.7287879004894877,27.121209951051227
30,week7,Jimmie Allen,38.0,0,0.44395959390765133,55.60404060923487
30,week8,Jimmie Allen,32.0,1,0.10091333726565394,89.90866627343462
30,week1,JoJo Siwa,29.0,0,0.7871575821067158,21.28424178932842
30,week10,JoJo Siwa,40.0,0,0.00011623630394382209,99.98837636960562
30,week2,JoJo Siwa,31.0,0,0.03354338617529365,96.64566138247064
30,week3,JoJo Siwa,24.0,0,0.06002839643046699,93.9971603569533
30,week4,JoJo Siwa,35.0,0,0.25969018610455274,74.03098138954472
30,week5,JoJo Siwa,40.0,0,0.04112419672688979,95.88758032731101
30,week6,JoJo Siwa,40.0,0,0.07512566218706512,92.48743378129349
30,week7,JoJo Siwa,39.0,0,0.00991448814481913,99.00855118551809
30,week8,JoJo Siwa,35.33333333,0,0.3304628770803061,66.9537122919694
30,week9,JoJo Siwa,40.0,0,0.010463587375693122,98.9536412624307
30,week1,Kenya Moore,26.0,1,0.8296180223189971,17.038197768100293
30,week2,Kenya Moore,24.0,0,0.05265766678201724,94.73423332179827
30,week3,Kenya Moore,21.0,0,0.21856405752030186,78.14359424796982
30,week4,Kenya Moore,29.5,0,0.013473387135825863,98.65266128641741
30,week5,Kenya Moore,36.0,0,0.33027261344907277,66.97273865509273
30,week6,Kenya Moore,32.0,1,0.19461336039157742,80.53866396084226
30,week1,Martin Kove,13.0,1,0.9451347224058161,5.486527759418392
30,week2,Martin Kove,15.0,1,0.4505000103997323,54.94999896002677
30,week1,Matt James,24.0,1,0.8468708532160408,15.312914678395916
30,week2,Matt James,22.0,0,0.611005357311076,38.8994642688924
30,week3,Matt James,20.0,0,0.18354372431534127,81.64562756846587
30,week4,Matt James,28.5,1,0.1542707894308169,84.57292105691832
30,week1,Melanie C,27.0,1,0.2474583395116092,75.25416604883908
30,week2,Melanie C,30.0,0,0.01999840075875067,98.00015992412493
30,week3,Melanie C,22.0,0,0.04550247221315564,95.44975277868444
30,week4,Melanie C,33.0,0,0.4208850768304924,57.91149231695076
30,week5,Melanie C,36.0,1,0.029826691205023365,97.01733087949766
30,week1,Melora Hardin,26.0,1,0.84130135467152,15.869864532847998
30,week2,Melora Hardin,27.0,0,0.05822261426706844,94.17773857329315
30,week3,Melora Hardin,23.0,0,0.13158284634755862,86.84171536524414
30,week4,Melora Hardin,36.5,0,0.6882218923461436,31.177810765385637
30,week5,Melora Hardin,36.0,0,0.0595017939379866,94.04982060620134
30,week6,Melora Hardin,34.0,0,0.02622489734946632,97.37751026505337
30,week7,Melora Hardin,38.0,0,0.09381726192486745,90.61827380751326
30,week8,Melora Hardin,32.0625,0,0.41158635145334976,58.841364854665024
30,week9,Melora Hardin,36.0,0,0.015115483283233082,98.48845167167669
30,week1,"Mike ""The Miz"" Mizanin",24.0,1,0.7703249154249965,22.96750845750035
30,week2,"Mike ""The Miz"" Mizanin",26.0,0,0.16148512222097638,83.85148777790236
30,week3,"Mike ""The Miz"" Mizanin",22.0,0,0.1862366888255637,81.37633111744363
30,week4,"Mike ""The Miz"" Mizanin",32.5,0,0.8708209223738779,12.917907762612213
30,week5,"Mike ""The Miz"" Mizanin",32.0,0,0.15395393798796794,84.6046062012032
30,week6,"Mike ""The Miz"" Mizanin",34.0,0,0.08850082875445285,91.14991712455472
30,week7,"Mike ""The Miz"" Mizanin",32.0,1,0.2852444904504359,71.47555095495642
30,week1,Olivia Jade,25.0,1,0.9707628467095016,2.9237153290498363
30,week2,Olivia Jade,27.0,0,0.04569732665186757,95.43026733481325
30,week3,Olivia Jade,24.0,0,0.2714087890029641,72.85912109970359
30,week4,Olivia Jade,35.0,0,0.6103357175241874,38.96642824758126
30,week5,Olivia Jade,36.0,0,0.05259379260690517,94.74062073930948
30,week6,Olivia Jade,36.0,0,0.026169116841699508,97.38308831583005
30,week7,Olivia Jade,31.28571429,0,0.4769081280181065,52.309187198189356
30,week8,Olivia Jade,36.0,1,0.5289354574674112,47.106454253258875
30,week1,Suni Lee,28.0,1,0.42736825004828954,57.26317499517104
30,week2,Suni Lee,28.0,0,0.00039176225566389216,99.96082377443362
30,week3,Suni Lee,21.0,0,0.029142127265529724,97.08578727344704
30,week4,Suni Lee,34.0,0,0.15708206483530737,84.29179351646926
30,week5,Suni Lee,36.0,0,0.017113528356115803,98.28864716438842
30,week6,Suni Lee,36.0,0,0.05781061798964499,94.2189382010355
30,week7,Suni Lee,34.0,0,0.05766163971020806,94.23383602897918
30,week8,Suni Lee,31.8125,0,0.160906408229968,83.9093591770032
30,week9,Suni Lee,37.5,0,0.0010324249354107394,99.89675750645893
31,week1,Charli D'Amelio,32.0,0,0.9134327681974078,8.656723180259219
31,week10,Charli D'Amelio,40.0,0,0.00011623630394382209,99.98837636960562
31,week2,Charli D'Amelio,32.0,0,0.0598944932112966,94.01055067887035
31,week3,Charli D'Amelio,33.0,0,0.12336286790586987,87.66371320941302
31,week4,Charli D'Amelio,36.0,0,0.2796482476928583,72.03517523071416
31,week5,Charli D'Amelio,36.5,0,0.150732870571214,84.9267129428786
31,week6,Charli D'Amelio,40.0,0,0.09426306170147934,90.57369382985206
31,week7,Charli D'Amelio,39.0,0,0.00349202137171378,99.65079786282863
31,week8,Charli D'Amelio,36.5,0,0.04614059901587041,95.38594009841296
31,week9,Charli D'Amelio,40.0,0,0.08246861095608339,91.75313890439166
31,week1,Cheryl Ladd,21.0,1,0.7363792520656819,26.362074793431812
31,week2,Cheryl Ladd,21.0,0,0.15218034226931534,84.78196577306846
31,week3,Cheryl Ladd,24.0,1,0.2659043652685091,73.40956347314909
31,week1,Daniel Durant,27.0,1,0.6892534025196131,31.07465974803869
31,week2,Daniel Durant,29.0,0,0.05164989550940498,94.8350104490595
31,week3,Daniel Durant,31.0,0,0.07491524877351007,92.50847512264899
31,week4,Daniel Durant,29.0,0,0.0038830612376048916,99.61169387623951
31,week5,Daniel Durant,33.5,0,0.1105558182105722,88.94441817894278
31,week6,Daniel Durant,34.0,0,0.06978151420227109,93.0218485797729
31,week7,Daniel Durant,36.5,0,0.05715512449722603,94.28448755027739
31,week8,Daniel Durant,39.0,0,0.784755326845446,21.524467315455396
31,week9,Daniel Durant,34.5,0,0.3085075438801695,69.14924561198306
31,week1,Gabby Windey,28.0,0,0.6347030178774494,36.529698212255056
31,week10,Gabby Windey,40.0,0,5.66718613645339e-06,99.99943328138635
31,week2,Gabby Windey,32.0,0,0.007231228953753083,99.27687710462469
31,week3,Gabby Windey,33.0,0,0.015833857143437217,98.41661428565628
31,week4,Gabby Windey,36.0,0,0.04249728697434223,95.75027130256578
31,week5,Gabby Windey,35.72222222,0,0.0013462454087584132,99.86537545912417
31,week6,Gabby Windey,37.0,0,0.021874644988838798,97.81253550111612
31,week7,Gabby Windey,35.5,0,0.000577937672461291,99.94220623275388
31,week8,Gabby Windey,40.0,0,0.171852126336493,82.8147873663507
31,week9,Gabby Windey,40.0,0,0.004362612190232977,99.5637387809767
31,week1,Heidi D'Amelio,24.0,1,0.8512894786595365,14.871052134046348
31,week2,Heidi D'Amelio,28.0,0,0.029325273062172745,97.06747269378273
31,week3,Heidi D'Amelio,32.0,0,0.404680008125651,59.531999187434906
31,week4,Heidi D'Amelio,34.0,0,0.6071170384948259,39.28829615051741
31,week5,Heidi D'Amelio,39.0,0,0.9855851061168781,1.4414893883121893
31,week6,Heidi D'Amelio,36.0,0,0.1782667593050846,82.17332406949154
31,week7,Heidi D'Amelio,35.0,0,0.06109204876685469,93.89079512331453
31,week8,Heidi D'Amelio,35.0,1,0.24052833895317724,75.94716610468227
31,week1,Jason Lewis,18.0,1,0.9302179358894771,6.97820641105229
31,week1,Jessie James Decker,20.0,1,0.8796161483682057,12.038385163179433
31,week2,Jessie James Decker,25.0,0,0.30228198001788426,69.77180199821159
31,week3,Jessie James Decker,26.0,0,0.29528466424258737,70.47153357574126
31,week4,Jessie James Decker,31.0,0,0.0928161865032421,90.7183813496758
31,week5,Jessie James Decker,36.0,0,0.8207890336362116,17.92109663637884
31,week6,Jessie James Decker,32.0,1,0.4598893950201935,54.01106049798066
31,week1,Jordin Sparks,26.0,1,0.8444607000827988,15.553929991720118
31,week2,Jordin Sparks,27.0,0,0.010394148066001372,98.96058519339987
31,week3,Jordin Sparks,29.0,0,0.06227008613807421,93.77299138619259
31,week4,Jordin Sparks,34.0,0,0.470369804283959,52.9630195716041
31,week5,Jordin Sparks,35.5,0,0.03879190114242951,96.12080988575705
31,week6,Jordin Sparks,34.0,0,0.06978151420227109,93.0218485797729
31,week7,Jordin Sparks,34.5,1,0.1443757655177864,85.56242344822135
31,week1,Joseph Baena,23.0,1,0.8344605882615462,16.553941173845377
31,week2,Joseph Baena,24.0,0,0.11879477494489896,88.1205225055101
31,week3,Joseph Baena,29.0,0,0.040547881486386675,95.94521185136134
31,week4,Joseph Baena,28.0,0,0.06733717592391028,93.26628240760897
31,week5,Joseph Baena,35.0,1,0.20038123153503143,79.96187684649686
31,week1,Sam Champion,20.0,1,0.8484498422938771,15.155015770612291
31,week2,Sam Champion,26.0,0,0.11049417300641987,88.95058269935802
31,week3,Sam Champion,25.0,0,0.24302609106206188,75.69739089379381
31,week4,Sam Champion,25.0,1,0.1738260815307322,82.61739184692678
31,week1,Selma Blair,28.0,1,0.8889983128831316,11.100168711686841
31,week2,Selma Blair,28.0,0,0.04288550532882915,95.71144946711708
31,week3,Selma Blair,28.0,0,0.02863373561909406,97.13662643809059
31,week4,Selma Blair,32.0,0,0.5255995337562642,47.44004662437358
31,week5,Selma Blair,40.0,1,0.8170492893560385,18.29507106439615
31,week1,Shangela,28.0,0,0.7798995533244971,22.01004466755029
31,week10,Shangela,38.0,0,0.0022553905544859896,99.77446094455141
31,week2,Shangela,28.0,0,0.005485382929580626,99.45146170704193
31,week3,Shangela,30.0,0,0.010094278770981732,98.99057212290184
31,week4,Shangela,32.0,0,0.13715147652660956,86.28485234733904
31,week5,Shangela,38.5,0,0.34457763213498,65.542236786502
31,week6,Shangela,36.0,0,0.16195790372773497,83.8042096272265
31,week7,Shangela,36.5,0,0.006295066470000391,99.37049335299996
31,week8,Shangela,33.72222222,0,0.01906614217318781,98.09338578268122
31,week9,Shangela,36.5,0,0.013629578034006953,98.6370421965993
31,week1,Teresa Giudice,20.0,1,0.8253080827161481,17.46919172838519
31,week2,Teresa Giudice,23.0,1,0.40110986313321895,59.889013686678105
31,week1,Trevor Donovan,21.0,1,0.6889235176630422,31.107648233695784
31,week2,Trevor Donovan,30.0,0,0.03493427358134158,96.50657264186584
31,week3,Trevor Donovan,27.0,0,0.025794695996853925,97.4205304003146
31,week4,Trevor Donovan,28.0,0,0.09076051606626624,90.92394839337338
31,week5,Trevor Donovan,36.0,0,0.8272512038174645,17.274879618253546
31,week6,Trevor Donovan,34.0,0,0.10201938610414087,89.79806138958591
31,week7,Trevor Donovan,39.0,0,0.15668043496824727,84.33195650317528
31,week8,Trevor Donovan,39.0,0,0.6823723874069297,31.762761259307027
31,week9,Trevor Donovan,32.5,0,0.3998395913007864,60.01604086992136
31,week1,Vinny Guadagnino,17.0,1,0.9466655759065222,5.333442409347777
31,week2,Vinny Guadagnino,27.0,0,0.08240318865149114,91.7596811348509
31,week3,Vinny Guadagnino,23.0,0,0.606334984537121,39.3665015462879
31,week4,Vinny Guadagnino,29.0,0,0.046527992450542524,95.34720075494575
31,week5,Vinny Guadagnino,31.0,0,0.21522479567743102,78.4775204322569
31,week6,Vinny Guadagnino,28.0,0,0.21083664923684586,78.91633507631542
31,week7,Vinny Guadagnino,31.5,0,0.6910635670867098,30.89364329132902
31,week8,Vinny Guadagnino,29.0,1,0.33875403180276226,66.12459681972378
31,week1,Wayne Brady,29.0,0,0.5174170765735598,48.25829234264402
31,week10,Wayne Brady,38.0,0,0.00015685230620066177,99.98431476937994
31,week2,Wayne Brady,32.0,0,0.013456823479148177,98.65431765208518
31,week3,Wayne Brady,33.0,0,0.285668611772793,71.4331388227207
31,week4,Wayne Brady,36.0,0,0.5245406059384237,47.545939406157636
31,week5,Wayne Brady,34.5625,0,0.0972044474644018,90.27955525355982
31,week6,Wayne Brady,34.0,0,0.021670622428182497,97.83293775718175
